,"Type","Date","Num","Memo","Name","Item","Qty","Sales Price","Amount","Balance"
"Inventory",,,,,,,,,,""
"00102 C3 (Liquore Amaro San Marzano, Borsci)",,,,,,,,,,""
,"Invoice","02/11/2021","97223","Liquore Amaro San Marzano, Borsci","Virtu","00102 C3 (Liquore Amaro San Marzano, Borsci)",2,24.00,48.00,48.00
,"Invoice","02/17/2021","97316","Liquore Amaro San Marzano, Borsci","Fat Ox","00102 C3 (Liquore Amaro San Marzano, Borsci)",9,24.00,216.00,264.00
,"Invoice","03/23/2021","98165","Liquore Amaro San Marzano, Borsci","Fat Ox","00102 C3 (Liquore Amaro San Marzano, Borsci)",12,24.00,288.00,552.00
"Total 00102 C3 (Liquore Amaro San Marzano, Borsci)",,,,,,,23,,552.00,552.00
"00106 S1 (Menabrea, Microbrew Ambrata)",,,,,,,,,,""
,"Invoice","01/05/2021","96432","Menabrea, Microbrew Ambrata","Marcellino","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,120.00
,"Invoice","01/05/2021","96444","Menabrea, Microbrew Ambrata","Alessia's Ristorante Italiano","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,180.00
,"Invoice","01/05/2021","96449","Menabrea, Microbrew Ambrata","Fat Ox","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,300.00
,"Invoice","01/05/2021","96450","Menabrea, Microbrew Ambrata","Giuseppe's on 28th","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,360.00
,"Invoice","01/06/2021","96463","Menabrea, Microbrew Ambrata","La Piazza Al Forno","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,480.00
,"Invoice","01/06/2021","96484","Menabrea, Microbrew Ambrata","Pizzeria Virtu","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,600.00
,"Invoice","01/12/2021","96549","Menabrea, Microbrew Ambrata","Aiello's","00106 S1 (Menabrea, Microbrew Ambrata)",6,2.00,12.00,612.00
,"Invoice","01/12/2021","96558","Menabrea, Microbrew Ambrata","Timo","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,672.00
,"Invoice","01/13/2021","96627","Menabrea, Microbrew Ambrata","Marcellino","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,732.00
,"Invoice","01/14/2021","96635","Menabrea, Microbrew Ambrata","Samples Kevin","00106 S1 (Menabrea, Microbrew Ambrata)",1,0.00,0.00,732.00
,"Invoice","01/18/2021","96686","Menabrea, Microbrew Ambrata","IL Bosco","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,792.00
,"Invoice","01/19/2021","96728","Menabrea, Microbrew Ambrata","Pizzeria Bianco Camelback","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,912.00
,"Invoice","01/19/2021","96731","Menabrea, Microbrew Ambrata","Samples Greg","00106 S1 (Menabrea, Microbrew Ambrata)",2,0.00,0.00,912.00
,"Invoice","01/27/2021","96887","Menabrea, Microbrew Ambrata","Pizzeria Virtu","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,972.00
,"Invoice","01/28/2021","96890","Menabrea, Microbrew Ambrata","Pizzicata","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,1032.00
,"Invoice","01/28/2021","96893","Menabrea, Microbrew Ambrata","AJ's Fine Foods #75-Pima","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,1092.00
,"Invoice","01/28/2021","96902","Menabrea, Microbrew Ambrata","IL Bosco Phoenix","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,1152.00
,"Invoice","02/01/2021","96931","Menabrea, Microbrew Ambrata","Virtu","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,1212.00
,"Invoice","02/02/2021","96984","Menabrea, Microbrew Ambrata","Alberto's","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,1272.00
,"Invoice","02/03/2021","96992","Menabrea, Microbrew Ambrata","IL Bosco","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,1332.00
,"Invoice","02/04/2021","97043","Menabrea, Microbrew Ambrata","Papas- Prescott","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,1392.00
,"Invoice","02/09/2021","97141","Menabrea, Microbrew Ambrata","AJ's Fine Foods #87-Ray","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,1452.00
,"Invoice","02/09/2021","97146","Menabrea, Microbrew Ambrata","Marcellino","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,1572.00
,"Invoice","02/10/2021","97179","Menabrea, Microbrew Ambrata","Tavolino Skyline","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,1632.00
,"Invoice","02/11/2021","97214","Menabrea, Microbrew Ambrata","Papas- Prescott","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,1752.00
,"Invoice","02/11/2021","97231","Menabrea, Microbrew Ambrata","IL Bosco Phoenix","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,1812.00
,"Invoice","02/15/2021","97248","Menabrea, Microbrew Ambrata","Pizzicata","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,1872.00
,"Invoice","02/16/2021","97282","Menabrea, Microbrew Ambrata","Giuseppe's on 28th","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,1932.00
,"Invoice","02/16/2021","97302","Menabrea, Microbrew Ambrata","Pizzeria Bianco Camelback","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,2052.00
,"Invoice","02/17/2021","97313","Menabrea, Microbrew Ambrata","Corrado's Cucina Italiana","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,2112.00
,"Invoice","02/17/2021","97334","Menabrea, Microbrew Ambrata","Locale","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,2172.00
,"Invoice","02/18/2021","97368","Menabrea, Microbrew Ambrata","Pisa Lisa","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,2292.00
,"Invoice","02/22/2021","97433","Menabrea, Microbrew Ambrata","Pizzicata","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,2352.00
,"Invoice","02/23/2021","97468","Menabrea, Microbrew Ambrata","Fat Ox","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,2412.00
,"Invoice","03/01/2021","97589","Menabrea, Microbrew Ambrata","Timo","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,2472.00
,"Invoice","03/01/2021","97596","Menabrea, Microbrew Ambrata","Pizzicata","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,2532.00
,"Invoice","03/03/2021","97669","Menabrea, Microbrew Ambrata","Fat Ox","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,2592.00
,"Invoice","03/04/2021","97723","Menabrea, Microbrew Ambrata","AJ's Fine Foods #75-Pima","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,2652.00
,"Invoice","03/04/2021","97738","Menabrea, Microbrew Ambrata","IL Bosco","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,2712.00
,"Invoice","03/04/2021","97756","Menabrea, Microbrew Ambrata","Pizzeria Bianco Camelback","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,2832.00
,"Invoice","03/05/2021","97758","Menabrea, Microbrew Ambrata","Alo Cafe","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,2892.00
,"Invoice","03/08/2021","97789","Menabrea, Microbrew Ambrata","Pizzicata","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,2952.00
,"Invoice","03/09/2021","97831","Menabrea, Microbrew Ambrata","Fat Ox","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,3012.00
,"Invoice","03/09/2021","97832","Menabrea, Microbrew Ambrata","Pizzeria Virtu","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,3072.00
,"Invoice","03/10/2021","97836","Menabrea, Microbrew Ambrata","Marcellino","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,3132.00
,"Invoice","03/11/2021","97893","Menabrea, Microbrew Ambrata","Moscato Italian Restaurant","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,3192.00
,"Invoice","03/11/2021","97913","Menabrea, Microbrew Ambrata","Alo Cafe","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,3252.00
,"Invoice","03/11/2021","97923","Menabrea, Microbrew Ambrata","Pizzeria Bianco Camelback","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,3372.00
,"Invoice","03/15/2021","97936","Menabrea, Microbrew Ambrata","Pizzicata","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,3432.00
,"Invoice","03/16/2021","97985","Menabrea, Microbrew Ambrata","La Locanda","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,3492.00
,"Invoice","03/16/2021","97986","Menabrea, Microbrew Ambrata","Marcellino","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,3552.00
,"Invoice","03/17/2021","98026","Menabrea, Microbrew Ambrata","Giuseppe's on 28th","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,3612.00
,"Invoice","03/17/2021","98027","Menabrea, Microbrew Ambrata","Locale","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,3672.00
,"Invoice","03/17/2021","98029","Menabrea, Microbrew Ambrata","Bell' Italia Pizzeria","00106 S1 (Menabrea, Microbrew Ambrata)",120,2.50,300.00,3972.00
,"Invoice","03/17/2021","98038","Menabrea, Microbrew Ambrata","Samples Marco","00106 S1 (Menabrea, Microbrew Ambrata)",2,0.00,0.00,3972.00
,"Invoice","03/17/2021","98044","Menabrea, Microbrew Ambrata","Tavolino Skyline","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,4032.00
,"Invoice","03/22/2021","98124","Menabrea, Microbrew Ambrata","Pizzicata","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,4092.00
,"Invoice","03/23/2021","98152","Menabrea, Microbrew Ambrata","Samples Kevin","00106 S1 (Menabrea, Microbrew Ambrata)",2,0.00,0.00,4092.00
,"Invoice","03/23/2021","98165","Menabrea, Microbrew Ambrata","Fat Ox","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,4152.00
,"Invoice","03/23/2021","98167","Menabrea, Microbrew Ambrata","Timo","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,4212.00
,"Invoice","03/24/2021","98190","Menabrea, Microbrew Ambrata","Corrado's Cucina Italiana","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,4272.00
,"Invoice","03/24/2021","98200","Menabrea, Microbrew Ambrata","La Piazza Al Forno","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,4392.00
,"Invoice","03/24/2021","98202","Menabrea, Microbrew Ambrata","Marcellino","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,4452.00
,"Invoice","03/24/2021","98224","Menabrea, Microbrew Ambrata","Papas- Prescott","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,4512.00
,"Invoice","03/25/2021","98248","Menabrea, Microbrew Ambrata","AJ's Fine Foods #75-Pima","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,4572.00
,"Invoice","03/29/2021","98296","Menabrea, Microbrew Ambrata","Pizzicata","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,4632.00
,"Invoice","03/30/2021","98332","Menabrea, Microbrew Ambrata","Fat Ox","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,4692.00
,"Invoice","03/31/2021","98385","Menabrea, Microbrew Ambrata","Tavolino Skyline","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,4752.00
,"Invoice","04/05/2021","98468","Menabrea, Microbrew Ambrata","Virtu","00106 S1 (Menabrea, Microbrew Ambrata)",72,2.50,180.00,4932.00
,"Invoice","04/06/2021","98496","Menabrea, Microbrew Ambrata","Fat Ox","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,4992.00
,"Invoice","04/06/2021","98504","Menabrea, Microbrew Ambrata","Marcellino","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,5052.00
,"Invoice","04/08/2021","98576","Menabrea, Microbrew Ambrata","Pisa Lisa","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,5112.00
,"Invoice","04/12/2021","98642","Menabrea, Microbrew Ambrata","Pizzicata","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,5232.00
,"Invoice","04/13/2021","98657","Menabrea, Microbrew Ambrata","Fat Ox","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,5292.00
,"Invoice","04/13/2021","98665","Menabrea, Microbrew Ambrata","Giuseppe's on 28th","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,5352.00
,"Invoice","04/14/2021","98712","Menabrea, Microbrew Ambrata","Tavolino Skyline","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,5412.00
,"Invoice","04/15/2021","98737","Menabrea, Microbrew Ambrata","IL Bosco Phoenix","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,5472.00
,"Invoice","04/15/2021","98771","Menabrea, Microbrew Ambrata","AJ's Fine Foods #75-Pima","00106 S1 (Menabrea, Microbrew Ambrata)",24,2.50,60.00,5532.00
,"Invoice","04/16/2021","98787","Menabrea, Microbrew Ambrata","Pizzeria Bianco Camelback","00106 S1 (Menabrea, Microbrew Ambrata)",48,2.50,120.00,5652.00
"Total 00106 S1 (Menabrea, Microbrew Ambrata)",,,,,,,2269,,5652.00,5652.00
"00107 S1 (Menabrea, Microbrew Bionda)",,,,,,,,,,""
,"Invoice","01/05/2021","96432","Menabrea, Microbrew Bionda","Marcellino","00107 S1 (Menabrea, Microbrew Bionda)",72,2.10,151.20,151.20
,"Invoice","01/05/2021","96449","Menabrea, Microbrew Bionda","Fat Ox","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,252.00
,"Invoice","01/05/2021","96450","Menabrea, Microbrew Bionda","Giuseppe's on 28th","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,352.80
,"Invoice","01/05/2021","96452","Menabrea, Microbrew Bionda","Pomo Scottsdale","00107 S1 (Menabrea, Microbrew Bionda)",72,2.10,151.20,504.00
,"Invoice","01/06/2021","96463","Menabrea, Microbrew Bionda","La Piazza Al Forno","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,554.40
,"Invoice","01/06/2021","96484","Menabrea, Microbrew Bionda","Pizzeria Virtu","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,655.20
,"Invoice","01/07/2021","96495","Menabrea, Microbrew Bionda","Butterfly Burger","00107 S1 (Menabrea, Microbrew Bionda)",72,2.10,151.20,806.40
,"Invoice","01/13/2021","96578","Menabrea, Microbrew Bionda","Oesteria Mia","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,856.80
,"Invoice","01/13/2021","96586","Menabrea, Microbrew Bionda","Total Wine 1004","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,957.60
,"Invoice","01/13/2021","96627","Menabrea, Microbrew Bionda","Marcellino","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,1058.40
,"Invoice","01/14/2021","96635","Menabrea, Microbrew Bionda","Samples Kevin","00107 S1 (Menabrea, Microbrew Bionda)",1,0.00,0.00,1058.40
,"Invoice","01/19/2021","96731","Menabrea, Microbrew Bionda","Samples Greg","00107 S1 (Menabrea, Microbrew Bionda)",2,0.00,0.00,1058.40
,"Invoice","01/20/2021","96762","Menabrea, Microbrew Bionda","Oesteria Mia","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,1108.80
,"Invoice","01/21/2021","96802","Menabrea, Microbrew Bionda","Fat Ox","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,1209.60
,"Invoice","01/26/2021","96842","Menabrea, Microbrew Bionda","Pomo Scottsdale","00107 S1 (Menabrea, Microbrew Bionda)",72,2.10,151.20,1360.80
,"Invoice","01/27/2021","96887","Menabrea, Microbrew Bionda","Pizzeria Virtu","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,1411.20
,"Invoice","01/28/2021","96890","Menabrea, Microbrew Bionda","Pizzicata","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,1461.60
,"Invoice","01/28/2021","96906","Menabrea, Microbrew Bionda","Marcellino","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,1512.00
,"Invoice","02/02/2021","96978","Menabrea, Microbrew Bionda","Giuseppe's on 28th","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,1562.40
,"Invoice","02/02/2021","96983","Menabrea, Microbrew Bionda","Pomo Scottsdale","00107 S1 (Menabrea, Microbrew Bionda)",72,2.10,151.20,1713.60
,"Invoice","02/09/2021","97140","Menabrea, Microbrew Bionda","Pomo Scottsdale","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,1814.40
,"Invoice","02/09/2021","97141","Menabrea, Microbrew Bionda","AJ's Fine Foods #87-Ray","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,1864.80
,"Invoice","02/09/2021","97146","Menabrea, Microbrew Bionda","Marcellino","00107 S1 (Menabrea, Microbrew Bionda)",96,2.10,201.60,2066.40
,"Invoice","02/10/2021","97150","Menabrea, Microbrew Bionda","Total Wine 1004","00107 S1 (Menabrea, Microbrew Bionda)",96,2.10,201.60,2268.00
,"Invoice","02/10/2021","97174","Menabrea, Microbrew Bionda","Oesteria Mia","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,2318.40
,"Invoice","02/10/2021","97179","Menabrea, Microbrew Bionda","Tavolino Skyline","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,2368.80
,"Invoice","02/11/2021","97195","Menabrea, Microbrew Bionda","Tavolino Skyline","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,2419.20
,"Invoice","02/11/2021","97212","Menabrea, Microbrew Bionda","Moscato Italian Restaurant","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,2469.60
,"Invoice","02/12/2021","97236","Menabrea, Microbrew Bionda","Pizzicletta","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,2570.40
,"Invoice","02/15/2021","97245","Menabrea, Microbrew Bionda","Tavolino Skyline","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,2620.80
,"Invoice","02/15/2021","97248","Menabrea, Microbrew Bionda","Pizzicata","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,2671.20
,"Invoice","02/15/2021","97255","Menabrea, Microbrew Bionda","Pomodoro Italian Grill & Seafood","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,2721.60
,"Invoice","02/16/2021","97301","Menabrea, Microbrew Bionda","Fat Ox","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,2822.40
,"Invoice","02/17/2021","97310","Menabrea, Microbrew Bionda","Marcellino","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,2923.20
,"Invoice","02/17/2021","97349","Menabrea, Microbrew Bionda","Pizzeria Virtu","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,2973.60
,"Invoice","02/18/2021","97363","Menabrea, Microbrew Bionda","Pizzicletta","00107 S1 (Menabrea, Microbrew Bionda)",72,2.10,151.20,3124.80
,"Invoice","02/18/2021","97368","Menabrea, Microbrew Bionda","Pisa Lisa","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,3225.60
,"Invoice","02/22/2021","97433","Menabrea, Microbrew Bionda","Pizzicata","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,3276.00
,"Invoice","02/23/2021","97451","Menabrea, Microbrew Bionda","Nicantoni's Gilbert Rd","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,3326.40
,"Invoice","02/23/2021","97455","Menabrea, Microbrew Bionda","Corrado's Cucina Italiana","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,3376.80
,"Invoice","02/23/2021","97466","Menabrea, Microbrew Bionda","Pomo Scottsdale","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,3477.60
,"Invoice","02/23/2021","97468","Menabrea, Microbrew Bionda","Fat Ox","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,3578.40
,"Invoice","02/24/2021","97508","Menabrea, Microbrew Bionda","Oesteria Mia","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,3628.80
,"Invoice","02/26/2021","97573","Menabrea, Microbrew Bionda","Pizzeria Virtu","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,3729.60
,"Invoice","03/02/2021","97612","Menabrea, Microbrew Bionda","Marcellino","00107 S1 (Menabrea, Microbrew Bionda)",72,2.10,151.20,3880.80
,"Invoice","03/02/2021","97624","Menabrea, Microbrew Bionda","Pomo Scottsdale","00107 S1 (Menabrea, Microbrew Bionda)",96,2.10,201.60,4082.40
,"Invoice","03/02/2021","97653","Menabrea, Microbrew Bionda","Pizzeria Virtu","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,4132.80
,"Invoice","03/03/2021","97669","Menabrea, Microbrew Bionda","Fat Ox","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,4233.60
,"Invoice","03/04/2021","97738","Menabrea, Microbrew Bionda","IL Bosco","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,4284.00
,"Invoice","03/04/2021","97750","Menabrea, Microbrew Bionda","Total Wine 1004","00107 S1 (Menabrea, Microbrew Bionda)",72,2.10,151.20,4435.20
,"Invoice","03/09/2021","97831","Menabrea, Microbrew Bionda","Fat Ox","00107 S1 (Menabrea, Microbrew Bionda)",15,2.10,31.50,4466.70
,"Invoice","03/09/2021","97832","Menabrea, Microbrew Bionda","Pizzeria Virtu","00107 S1 (Menabrea, Microbrew Bionda)",15,2.10,31.50,4498.20
,"Invoice","03/16/2021","97977","Menabrea, Microbrew Bionda","Nicantoni's Gilbert Rd","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,4548.60
,"Invoice","03/16/2021","97984","Menabrea, Microbrew Bionda","Fat Ox","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,4649.40
,"Invoice","03/16/2021","97986","Menabrea, Microbrew Bionda","Marcellino","00107 S1 (Menabrea, Microbrew Bionda)",72,2.10,151.20,4800.60
,"Invoice","03/16/2021","97988","Menabrea, Microbrew Bionda","Pomo Scottsdale","00107 S1 (Menabrea, Microbrew Bionda)",96,2.10,201.60,5002.20
,"Invoice","03/17/2021","97993","Menabrea, Microbrew Bionda","Pizzicata","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,5052.60
,"Invoice","03/17/2021","98026","Menabrea, Microbrew Bionda","Giuseppe's on 28th","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,5103.00
,"Invoice","03/17/2021","98029","Menabrea, Microbrew Bionda","Bell' Italia Pizzeria","00107 S1 (Menabrea, Microbrew Bionda)",240,2.10,504.00,5607.00
,"Invoice","03/17/2021","98029","Menabrea, Microbrew Bionda","Bell' Italia Pizzeria","00107 S1 (Menabrea, Microbrew Bionda)",24,0.00,0.00,5607.00
,"Invoice","03/17/2021","98038","Menabrea, Microbrew Bionda","Samples Marco","00107 S1 (Menabrea, Microbrew Bionda)",2,0.00,0.00,5607.00
,"Invoice","03/17/2021","98044","Menabrea, Microbrew Bionda","Tavolino Skyline","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,5707.80
,"Invoice","03/17/2021","98052","Menabrea, Microbrew Bionda","Alberto's","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,5808.60
,"Invoice","03/18/2021","98101","Menabrea, Microbrew Bionda","Pizzeria Virtu","00107 S1 (Menabrea, Microbrew Bionda)",144,2.10,302.40,6111.00
,"Invoice","03/22/2021","98124","Menabrea, Microbrew Bionda","Pizzicata","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,6211.80
,"Invoice","03/23/2021","98152","Menabrea, Microbrew Bionda","Samples Kevin","00107 S1 (Menabrea, Microbrew Bionda)",2,0.00,0.00,6211.80
,"Invoice","03/23/2021","98165","Menabrea, Microbrew Bionda","Fat Ox","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,6262.20
,"Invoice","03/23/2021","98185","Menabrea, Microbrew Bionda","Pomo Scottsdale","00107 S1 (Menabrea, Microbrew Bionda)",96,2.10,201.60,6463.80
,"Invoice","03/24/2021","98190","Menabrea, Microbrew Bionda","Corrado's Cucina Italiana","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,6514.20
,"Invoice","03/24/2021","98200","Menabrea, Microbrew Bionda","La Piazza Al Forno","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,6564.60
,"Invoice","03/24/2021","98202","Menabrea, Microbrew Bionda","Marcellino","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,6665.40
,"Invoice","03/24/2021","98233","Menabrea, Microbrew Bionda","Tavolino Skyline","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,6715.80
,"Invoice","03/25/2021","98243","Menabrea, Microbrew Bionda","Pizzicletta","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,6816.60
,"Invoice","03/25/2021","98278","Menabrea, Microbrew Bionda","Fat Ox","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,6917.40
,"Invoice","03/29/2021","98295","Menabrea, Microbrew Bionda","Total Wine 1004","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,6967.80
,"Invoice","03/29/2021","98296","Menabrea, Microbrew Bionda","Pizzicata","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,7018.20
,"Invoice","03/30/2021","98324","Menabrea, Microbrew Bionda","Nicantoni's Gilbert Rd","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,7068.60
,"Invoice","03/30/2021","98332","Menabrea, Microbrew Bionda","Fat Ox","00107 S1 (Menabrea, Microbrew Bionda)",48,2.10,100.80,7169.40
,"Invoice","03/30/2021","98342","Menabrea, Microbrew Bionda","Pomo Scottsdale","00107 S1 (Menabrea, Microbrew Bionda)",96,2.10,201.60,7371.00
,"Invoice","03/30/2021","98348","Menabrea, Microbrew Bionda","Marcellino","00107 S1 (Menabrea, Microbrew Bionda)",72,2.10,151.20,7522.20
,"Invoice","03/31/2021","98370","Menabrea, Microbrew Bionda","Oesteria Mia","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,7572.60
,"Invoice","04/05/2021","98468","Menabrea, Microbrew Bionda","Virtu","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,7623.00
,"Invoice","04/06/2021","98496","Menabrea, Microbrew Bionda","Fat Ox","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,7673.40
,"Invoice","04/06/2021","98504","Menabrea, Microbrew Bionda","Marcellino","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,7723.80
,"Invoice","04/07/2021","98547","Menabrea, Microbrew Bionda","Tavolino Skyline","00107 S1 (Menabrea, Microbrew Bionda)",24,2.10,50.40,7774.20
